source,date,label,category,text
instagram,,0,economie,جيزي فخورة بمشاركتها في معرض إكسل، أكبر معرض تجاري في إفريقيا. أرواحوا من خمسطاش لغاية تسعطاش أكتوبر في سافكس واكتشفوا خدماتنا الرقمية وحلول الدفع الإلكتروني. هيا نبنيو مستقبل رقمي مع بعض. زورونا في قصر المعارض بالجزائر العاصمة. جازي، معرض إكسل، التحول الرقمي.
instagram,,0,nation,جازي معاكم طول السنة الدراسية باش تضمنوا مراجعة ودعم مستمر. راجع درك بكل سهولة من دارك عبر المنصة التعليمية الرقمية المتوفرة في تطبيق جيزي. منصة تكوين بوكس مخصصة لكل المستويات التعليمية.
linkedin,,0,hightech,اختتام دورة دي-ساي كان احتفال حقيقي بالإنجاز والإبداع اللي قدموه الشباب. نهنيوا كاع المشاركين اللي خدموا في فرق وقدموا ابتكارات هايلة طيلة هاد الأسابيع. هاد البرنامج برعاية جازي ما كانش ينجح بلا تعب الفريق اللي خدم في الكواليس. شكر خاص لشركائنا ماجستي وهواوي على مساهمتهم القيمة. نحو المزيد من العمل الجماعي والنجاح.
linkedin,,3,hightech,جيزي تستناكم في معرض تويتر من تلاتة لغاية خمسة أكتوبر باش تكتشفوا حلولنا المبتكرة في خدمة اضغط لتتكلم عبر الشبكة الخلوية. جيزي، ابتكار، صالون تويتر.
instagram,,0,culture,مخيم صناع المحتوى مازال مستمر لليوم الثاني، وجازي فخورة برعايتها لهاد الحدث اللي يجمع المبدعين من كاع المجالات. مازال نهار واحد ونكملوا. مخيم صناع المحتوى، جازي، عيش المستقبل.
tiktok,,3,culture,بعد التصفيات الوطنية، الشباب المتألقين وصلوا للتصفيات النهائية في برنامج ألحان وشباب الطبعة التاسعة برعاية جازي. جيزي، ألحان وشباب.
tiktok,,3,culture,الافتتاح الرسمي لمدرسة ألحان وشباب في طبعتها التاسعة برعاية جازي. عيشوا الفن مع جازي وألحان وشباب.
tiktok,,0,hightech,برنامج علوم البيانات ينطلق رسمياً برعاية جازي وبالشراكة مع هواوي وماجستي. بدأنا بحفل افتتاح مميز وجلسات تدريبية مع مدربين موهوبين. تابعونا، هادي غير البداية في رحلة علوم البيانات مع جيزي.
tiktok,,1,culture,تحب فرقة دي-تي-أف؟ كاين لغز والحل بين يديك! كاين بلاصة في حفلة موسيقية هبال في القبة نهار ستة أوت. اللي يشارك في مسابقة الانستغرام ويجاوب على الكويز يقدر يربح تذكرة في-آي-بي وفرصة يتصور مع الفنان. المشاركة ساهلة، أدخل وجرب زهرك!
tiktok,,0,culture,جازي، الراعي الذهبي لحفلة القبة نهار عشرين أوت، تعطيك فرصة ما تتراطاش. شارك في اللغز تاعنا واربح تذكرة في-آي-بي وتصويرة مع الفنان. تبع قوانين المسابقة في صفحتنا.
tiktok,,0,culture,مدرسة ألحان وشباب رجعت في طبعتها التاسعة. تبعونا ابتداءً من غدوة باش تعرفوا المواعيد وكيفاش تشاركوا في التصفيات الأولى. جيزي، ألحان وشباب.
tiktok,,3,nation,لكل النساء والرجال في جازي اللي يساهموا كل يوم في بناء المستقبل، عيد عمال سعيد.
tiktok,,0,sport,أرواحوا بقوة لولاية وهران، في مركب الأندلسيات، من غدوة تمنية جويلية لغاية عشرة جويلية. سجلوا درك، الأماكن محدودة! هاد الصيف مع جازي، الهدرة في الرملة.
tiktok,,0,sport,لم فريقك ووجد روحك باش تبين شطارتك فوق الرملة. انضم لينا وعيش أجواء منافسة جازي صيف كوب في شواطئ الجزائر. سجلوا عبر الرابط، هاد الصيف الهدرة في الرملة.
instagram,,0,culture,الفنانة ليلى بورصالي أحيت حفلة أندلسية راقية بعنوان وتر ووفاء في أوبرا الجزائر، بحضور شيوخ الموسيقى الأندلسية. الحفل كان تكريم للشيخ صالح بوكلي والشيخ محمد خزناجي تقديراً لمسيرتهم في الحفاظ على التراث. شهدت السهرة وصلات موسيقية وتكريمات مؤثرة في أجواء احتفالية رائعة. وزارة الثقافة، أوبرا الجزائر، الموروث الثقافي.
instagram,,3,culture,جازي في الموعد مع جمهور نوبة ألفين وأربعة وعشرين.
instagram,,3,culture,موعدنا نهار الثلاثاء حداش أكتوبر على الساعة السابعة مساءً في أوبرا الجزائر، لتكريم الشيخ صالح بوكلي والشيخ محمد خزناجي. التذاكر متوفرة في شباك الأوبرا أو عبر الموقع الإلكتروني. مرحبا بيكم.
instagram,,0,nation,بمناسبة اليوم الوطني للهجرة، عمال وإطارات أوبرا الجزائر وقفوا دقيقة صمت ترحماً على أرواح شهداء سبعطاش أكتوبر واحد وستين بباريس. هاد الوقفة هي وفاء لتضحيات الجزائريين في المهجر وحفاظاً على الذاكرة الوطنية. وزارة الثقافة، أوبرا الجزائر.
instagram,,3,culture,اربحوا بلايص لحضور حفلة يوم الثلاثاء واحد أكتوبر. جاوبوا على السؤال: شكون هما الفنانين اللي استضافتهم الأوبرا في الدورة العاشرة؟ النتائج نهار الأحد، بالتوفيق للجميع.
instagram,,0,culture,تمديد فترة التسجيل في ورشات التكوين الفني بأوبرا الجزائر لغاية واحد أكتوبر ألفين وأربعة وعشرين. الورشات مفتوحة في الرقص الكلاسيكي، الجيتار، الكمان، العود، والغناء الأوبرالي لمختلف الأعمار. للتسجيل اتصلوا بالرقم الموضح. صناعة جيل مبدع تبدأ من هنا.
tiktok,,3,culture,أغنية يا رايح وين مسافر بصوت الفنانة منال غربي في أوبرا الجزائر. وزارة الثقافة، فن الحوزي.
